library,version,sign,date
org.apache.aries.util,0.3,+,2012-06-21
org.apache.aries.jpa.api,0.3,+,2012-06-21
org.apache.aries.jpa.container,0.3,+,2012-06-21
nagini,1.0.0-SNAPSHOT,+,2012-07-22
nagini,1.0.0-SNAPSHOT,-,2012-07-22
nagini,1.0.0-SNAPSHOT,+,2012-07-06
commons-io,2.0.1,+,2012-06-24
commons-io,2.0.1,+,2012-07-22
commons-lang,2.5,+,2012-06-24
commons-lang,2.5,+,2012-07-22
pax-exam-link-mvn,2.4.0,-,2012-07-29
pax-exam-link-mvn,2.4.0,+,2012-06-18
pax-exam-link-mvn,2.6.0,+,2012-07-29
pax-exam-junit4,2.3.1,-,2012-06-16
pax-exam-junit4,2.4.0,-,2012-07-29
pax-exam-junit4,2.6.0,+,2012-07-29
apache-karaf,2.2.4,-,2012-07-22
mustache-mvc,1.2.3-SNAPSHOT,-,2012-06-18
org.eclipse.persistence.jpa,2.2.0,+,2012-06-27
org.apache.aries.transaction.manager,0.3,+,2012-06-21
paxexam-karaf-container,1.0.0,-,2012-07-29
paxexam-karaf-container,1.0.0,+,2012-07-29
paxexam-karaf-container,0.5.3,-,2012-06-16
pax-url-aether,1.4.2,-,2012-07-29
pax-url-aether,1.4.2,+,2012-07-29
pax-url-aether,1.4.2,+,2012-06-18
