library,version,sign,date
junit,4.11,+,2016-12-09
junit,3.8,+,2016-12-09
junit,4.11,-,2016-12-09
junit,3.8,-,2016-12-09
reflections,0.9.10,-,2018-07-16
reflections,0.9.10,+,2016-09-11
artemis-odb,2.2.0-SNAPSHOT,-,2019-01-05
artemis-odb,2.2.0-SNAPSHOT,-,2017-12-22
artemis-odb,3.0.0-SNAPSHOT,-,2018-07-23
artemis-odb,2.1.0,-,2017-11-08
artemis-odb,2.0.0,-,2016-09-17
fast-classpath-scanner,2.0.3,+,2016-09-16
javaparser-core,2.5.1,-,2017-05-25
commons-lang3,3.4,+,2016-09-11
commons-io,2.4,+,2016-12-09
commons-io,2.4,+,2017-11-08
commons-io,2.4,-,2016-12-09
guava,19.0,-,2018-07-16
