library,version,sign,date
mockito-all,1.9.0,+,2012-08-22
mockito-all,1.9.0,+,2012-01-18
mockito-all,1.9.0,-,2012-08-22
junit,4.10,-,2012-08-22
junit,4.10,+,2012-01-18
junit,4.10,+,2012-08-22
cglib-nodep,2.2,+,2012-08-22
cglib-nodep,2.2,-,2012-08-22
cglib-nodep,2.2,+,2012-07-19
cglib-nodep,2.2,+,2012-05-29
cglib-nodep,2.2,-,2012-07-19
deegree2-core,2.6-pre1,+,2012-08-22
deegree2-core,2.6-pre1-SNAPSHOT,-,2012-05-29
deegree2-oracle,2.6-pre1,+,2012-08-22
deegree2-oracle,2.6-pre1-SNAPSHOT,+,2012-03-06
deegree2-oracle,2.6-pre1-SNAPSHOT,-,2012-05-29
georegression,deegreedesktop1,+,2012-08-22
georegression,2012-04-12-SNAPSHOT,-,2012-05-23
georegression,deegreedesktop1,-,2012-08-22
georegression,2012-04-12-SNAPSHOT,+,2012-03-06
sqljdbc4,3.0,-,2012-03-06
sqljdbc4,3.0,+,2012-03-01
sqljdbc4,3.0,+,2012-08-22
sqljdbc4,3.0,-,2012-08-22
sqljdbc4,3.0,+,2012-03-06
