library,version,sign,date
sola-refdata,1402a-SNAPSHOT,+,2014-02-25
sola-refdata,1402a-SNAPSHOT,-,2015-02-26
sola-scheduler,1.2-SNAPSHOT,-,2012-09-15
sola-scheduler,1402a,-,2014-02-24
sola-scheduler,1.0,-,2012-04-01
sola-scheduler,1.1-SNAPSHOT,-,2012-04-01
sola-scheduler,1.1-SNAPSHOT,-,2012-07-17
sola-scheduler,1402a-SNAPSHOT,-,2015-02-26
sola-scheduler,alpha,-,2012-01-09
sola-scheduler,1.0-SNAPSHOT,-,2012-01-09
sola-scheduler,1.1.120915,-,2012-09-15
sola-system,1.2-SNAPSHOT,-,2012-09-15
sola-system,1402a,-,2014-02-24
sola-system,1.0,-,2012-04-01
sola-system,1.1-SNAPSHOT,-,2012-04-01
sola-system,1.1-SNAPSHOT,-,2012-07-17
sola-system,1402a-SNAPSHOT,-,2015-02-26
sola-system,alpha,-,2012-01-09
sola-system,1.0-SNAPSHOT,-,2012-01-09
sola-system,1.1.120915,-,2012-09-15
sola-digital-archive,1.2-SNAPSHOT,-,2012-09-15
sola-digital-archive,1402a,-,2014-02-24
sola-digital-archive,1.0,-,2012-04-01
sola-digital-archive,1.1-SNAPSHOT,-,2012-04-01
sola-digital-archive,1.1-SNAPSHOT,-,2012-07-17
sola-digital-archive,1402a-SNAPSHOT,-,2015-02-26
sola-digital-archive,alpha,-,2012-01-09
sola-digital-archive,1.0-SNAPSHOT,-,2012-01-09
sola-digital-archive,1.1.120915,-,2012-09-15
sola-search,1.2-SNAPSHOT,-,2012-09-15
sola-search,1402a,-,2014-02-24
sola-search,1.0,-,2012-04-01
sola-search,1.1-SNAPSHOT,-,2012-04-01
sola-search,1.1-SNAPSHOT,-,2012-07-17
sola-search,1402a-SNAPSHOT,-,2015-02-26
sola-search,alpha,-,2012-01-09
sola-search,1.0-SNAPSHOT,-,2012-01-09
sola-search,1.1.120915,-,2012-09-15
sola-cache,1402a-SNAPSHOT,-,2015-02-26
sola-cache,1503a,+,2015-02-26
sola-cache,1402a-SNAPSHOT,+,2014-10-29
sola-administrative,1.2-SNAPSHOT,-,2012-09-15
sola-administrative,1402a,-,2014-02-24
sola-administrative,1.0,-,2012-04-01
sola-administrative,1.1-SNAPSHOT,-,2012-04-01
sola-administrative,1.1-SNAPSHOT,-,2012-07-17
sola-administrative,1402a-SNAPSHOT,-,2015-02-26
sola-administrative,alpha,-,2012-01-09
sola-administrative,1.0-SNAPSHOT,-,2012-01-09
sola-administrative,1.1.120915,-,2012-09-15
sola-source,1.2-SNAPSHOT,-,2012-09-15
sola-source,1402a,-,2014-02-24
sola-source,1.0,-,2012-04-01
sola-source,1.1-SNAPSHOT,-,2012-04-01
sola-source,1.1-SNAPSHOT,-,2012-07-17
sola-source,1402a-SNAPSHOT,-,2015-02-26
sola-source,alpha,-,2012-01-09
sola-source,1.0-SNAPSHOT,-,2012-01-09
sola-source,1.1.120915,-,2012-09-15
javaee-web-api,6.0,+,2012-04-01
