library,version,sign,date
javax.servlet-api,3.1.0,-,2018-12-18
bootbox,4.4.0,-,2019-11-20
bootbox,5.4.0,+,2019-11-20
pdfbox,2.0.14,-,2019-05-15
pdfbox,2.0.17,-,2019-11-20
pdfbox,2.0.13,-,2019-02-04
pdfbox,2.0.16,-,2019-09-16
codemirror,5.45.0,+,2019-01-03
codemirror,5.49.0,+,2019-09-16
codemirror,5.45.0,-,2019-05-15
codemirror,5.49.0,-,2019-11-20
codemirror,5.41.0,-,2019-01-03
codemirror,5.50.0,+,2019-11-20
codemirror,5.48.2,-,2019-09-16
codemirror,5.48.2,+,2019-05-15
font-awesome,5.13.0,+,2020-03-31
font-awesome,4.7.0,-,2020-03-31
mockito-core,3.1.0,+,2019-09-16
mockito-core,3.1.0,-,2019-11-20
