library,version,sign,date
junit,3.8.1,+,2011-08-11
junit,3.8.1,-,2012-04-13
junit,3.8.1,+,2011-07-25
junit,3.8.1,-,2011-08-19
junit,3.8.1,-,2011-07-24
junit,4.10,+,2012-04-13
logback-classic,0.9.18,+,2011-07-20
logback-classic,0.9.18,-,2011-07-23
govscigraph,0.1-SNAPSHOT,-,2011-08-19
govscigraph,0.2-SNAPSHOT,-,2013-02-01
govscigraph,0.1-SNAPSHOT,+,2011-08-11
govscigraph,0.2-SNAPSHOT,+,2011-08-19
govscigraph,2.1.0-SNAPSHOT,+,2013-02-01
logbackAddOns,0.1-SNAPSHOT,+,2011-07-23
logbackAddOns,0.1-SNAPSHOT,+,2011-07-25
logbackAddOns,0.1-SNAPSHOT,-,2011-07-25
args4j,2.0.18,+,2011-08-05
args4j,2.0.16,+,2012-04-13
args4j,2.0.18,-,2012-04-13
pipes,1.0,+,2012-02-07
pipes,0.9,+,2011-08-19
pipes,0.9,-,2012-02-07
pipes,0.7,+,2011-08-12
pipes,1.0,-,2013-02-01
pipes,0.7,-,2011-08-19
