library,version,sign,date
heartbeat-kube,9.0.0-SNAPSHOT,+,2017-04-11
heartbeat-kube,9.0.0-SNAPSHOT,-,2017-04-13
heartbeat-kube,10.0.0-SNAPSHOT,-,2017-05-24
heartbeat-kube,11.0.0-SNAPSHOT,-,2017-09-08
heartbeat-kube,10.1.0-SNAPSHOT,-,2017-09-08
junit,3.8.1,-,2013-04-09
junit,4.11,+,2014-07-21
junit,3.8.1,-,2012-10-01
junit,4.12,-,2015-09-11
junit,3.8.1,+,2010-12-21
junit,4.11,-,2014-10-24
commons-validator,1.4.1,+,2016-10-11
slf4j-simple,1.6.4,+,2016-01-12
slf4j-simple,1.6.4,-,2016-01-22
slf4j-simple,1.7.10,-,2015-09-11
slf4j-simple,1.7.10,+,2014-10-24
slf4j-log4j12,1.7.5,+,2016-01-12
slf4j-log4j12,1.7.5,-,2016-03-23
slf4j-log4j12,1.7.5,-,2016-01-22
slf4j-log4j12,1.7.10,-,2015-09-11
slf4j-log4j12,1.7.10,+,2014-10-24
heartbeat,9.0.0-SNAPSHOT,-,2017-04-13
heartbeat,10.0.0-SNAPSHOT,-,2017-05-24
heartbeat,11.0.0-SNAPSHOT,-,2017-09-08
heartbeat,10.1.0-SNAPSHOT,-,2017-09-08
heartbeat,9.0.0-SNAPSHOT,+,2017-01-17
jmxtools,1.2.1,+,2010-12-21
jmxtools,1.2.1,+,2012-04-03
jmxtools,1.2.1,-,2012-10-01
jmxtools,1.2.1,-,2017-04-11
jmxtools,1.2.1,+,2012-10-01
jsr311-api,1.1.1,+,2017-01-17
jsr311-api,1.1.1,+,2016-02-25
commons-beanutils,1.9.1,+,2016-09-28
commons-beanutils,1.9.1,-,2016-10-07
commons-beanutils,1.9.1,+,2016-10-10
heartbeat-rmi,9.0.0-SNAPSHOT,-,2017-04-13
heartbeat-rmi,9.0.0-SNAPSHOT,+,2017-02-16
heartbeat-rmi,10.0.0-SNAPSHOT,-,2017-05-24
heartbeat-rmi,11.0.0-SNAPSHOT,-,2017-09-08
heartbeat-rmi,10.1.0-SNAPSHOT,-,2017-09-08
httpunit,1.7.2,+,2016-01-26
commons-io,1.3.2,-,2016-09-20
commons-io,1.3.2,+,2016-09-20
commons-io,1.3.2,+,2016-07-20
jersey-client,1.12,-,2016-09-20
jersey-client,1.12,+,2016-02-25
jersey-client,1.12,+,2016-09-20
commons-configuration2,2.0,+,2016-10-10
commons-configuration2,2.0,-,2016-10-07
commons-configuration2,2.0,+,2017-01-17
commons-configuration2,2.0,+,2016-09-28
urlrewritefilter,4.0.3,+,2017-03-01
slf4j-api,1.5.6,-,2017-11-21
slf4j-api,1.7.5,+,2016-01-12
slf4j-api,1.7.5,-,2016-03-23
slf4j-api,1.7.5,-,2016-01-22
slf4j-api,1.5.6,-,2016-05-17
slf4j-api,1.7.10,-,2015-09-11
slf4j-api,1.7.10,+,2014-10-24
jain-sip-ri,1.2.318,-,2016-11-04
jain-sip-ri,1.2.308,-,2016-11-04
jain-sip-ri,1.2.327,+,2017-05-22
jain-sip-ri,1.2.259,+,2016-01-26
jain-sip-ri,1.2.321,-,2016-12-21
jain-sip-ri,1.2.308,+,2016-09-28
jain-sip-ri,1.2.324,-,2017-05-22
jain-sip-ri,1.2.266,+,2016-03-18
jain-sip-ri,1.2.259,-,2016-03-18
jain-sip-ri,1.2.321,+,2016-11-04
jain-sip-ri,1.2.318,+,2016-11-04
jain-sip-ri,1.2.283,-,2016-09-28
jain-sip-ri,1.2.324,+,2016-12-21
jain-sip-ri,1.2.324,+,2017-01-17
jain-sip-ri,1.2.266,-,2016-03-23
jain-sip-ri,1.2.283,+,2016-03-23
ch-smpp,5.0.8,-,2017-09-20
ch-smpp,5.0.8,+,2015-09-21
netty-all,4.0.34.Final,+,2016-01-26
gson,2.3.1,+,2017-01-17
gson,2.3.1,+,2017-02-16
gson,2.3.1,+,2016-02-25
log4j,1.2.17,+,2014-10-24
log4j,1.2.17,-,2015-09-11
servlet-api,2.5,+,2017-03-01
heartbeat-api,9.0.0-SNAPSHOT,+,2017-04-11
heartbeat-api,11.0.0-SNAPSHOT,-,2017-09-08
heartbeat-api,10.1.0-SNAPSHOT,-,2017-09-08
heartbeat-api,9.0.0-SNAPSHOT,-,2017-04-13
heartbeat-api,9.0.0-SNAPSHOT,+,2017-02-16
heartbeat-api,10.0.0-SNAPSHOT,-,2017-05-24
