library,version,sign,date
vfs,0.3.0-SNAPSHOT,-,2014-02-09
vfs,0.2.0,-,2014-01-22
vfs,0.3.0,-,2014-02-14
vfs,0.2.0-SNAPSHOT,-,2013-11-26
vfs,0.3.2,-,2014-04-04
vfs,0.2.0-SNAPSHOT,-,2013-11-08
vfs,0.1.1,+,2013-11-03
vfs,0.3.0,+,2014-02-09
vfs,0.2.0,+,2013-11-30
vfs,0.3.1-SNAPSHOT,-,2014-03-06
vfs,0.3.2,+,2014-03-06
vfs,0.1.2,-,2013-11-22
vfs,0.2.0,-,2013-11-30
vfs,0.1.1,-,2013-11-03
vfs,0.3.0-SNAPSHOT,+,2014-01-22
vfs,0.3.1-SNAPSHOT,+,2014-02-14
vfs,0.3.3,+,2014-04-04
commons-lang3,3.1,-,2013-11-30
commons-lang3,3.1,+,2013-11-30
commons-io,2.2,-,2013-11-30
commons-io,2.3,-,2012-09-11
commons-io,2.2,+,2013-11-30
commons-io,2.1,-,2013-11-30
