library,version,sign,date
dbutil,1.0,+,2013-05-31
dbutil,1.0,-,2013-05-31
hadoop-client,2.0.0-cdh4.3.0,+,2013-05-31
hbase-protocol-0.95.1-hadoop-2.0,0.95.1,+,2013-07-05
commons-beanutils-core,1.8.3,+,2013-07-23
commons-beanutils-core,1.8.3,-,2013-07-23
commons-beanutils-core,1.8.3,+,2013-05-31
jackson-core,2.2.1,+,2013-05-31
commons-dbcp,1.4,-,2013-06-19
commons-dbcp,1.4,+,2013-05-31
commons-dbcp,1.4,+,2013-07-22
ezmorph,1.0.6,-,2013-07-23
ezmorph,1.0.6,+,2013-07-23
ezmorph,1.0.6,+,2013-05-31
commons-lang,2.6,-,2013-07-23
commons-lang,2.6,+,2013-05-31
commons-lang,2.6,+,2013-07-23
hadoop-lzo,0.4.15,-,2013-07-23
hadoop-lzo,0.4.15,+,2013-07-23
htrace,1.5,+,2013-07-05
mysql-connector-java,5.1.23,+,2013-05-31
hbase-hadoop2-compat-0.95.1-hadoop-2.0,0.95.1,+,2013-07-05
protobuf-java,2.4.0a,+,2013-05-31
stream,2.3.0,-,2013-07-23
stream,2.3.0,+,2013-07-23
stream,2.3.0,+,2013-05-31
fastutil,6.5.4,-,2013-07-23
fastutil,6.5.4,+,2013-07-23
fastutil,6.5.4,+,2013-05-31
hbase-server-0.95.1-hadoop-2.0,0.95.1,+,2013-07-05
hbase-server-0.95.1-hadoop-2.0,0.95.1,-,2013-07-23
hbase-server-0.95.1-hadoop-2.0,0.95.1,+,2013-07-23
commons-logging,1.0.4,-,2013-07-23
commons-logging,1.0.4,+,2013-07-23
commons-logging,1.0.4,+,2013-05-31
hbase-hadoop-compat-0.95.1-hadoop-2.0,0.95.1,+,2013-07-05
ehcache-core,2.6.6,-,2013-07-23
ehcache-core,2.6.6,+,2013-05-31
ehcache-core,2.6.6,+,2013-07-23
log4j,1.2.17,+,2013-07-23
log4j,1.2.17,+,2013-05-31
log4j,1.2.16,+,2013-05-31
log4j,1.2.17,-,2013-07-23
log4j,1.2.16,-,2013-07-23
commons-pool,1.6,-,2013-07-23
commons-pool,1.6,+,2013-07-23
commons-pool,1.6,+,2013-05-31
junit,4.11,+,2013-05-31
cache,0.0.4,-,2013-07-23
cache,0.0.4,+,2013-07-23
zookeeper,3.4.3,+,2013-07-23
zookeeper,3.4.3,+,2013-05-31
zookeeper,3.4.3,-,2013-07-23
jackson-databind,2.2.1,+,2013-05-31
commons-collections,3.2.1,+,2013-07-23
commons-collections,3.2.1,+,2013-05-31
commons-collections,3.2.1,-,2013-07-23
jackson-mapper-asl,1.7.6,+,2013-05-31
userprops_meta_util,0.1.0,+,2013-07-05
userprops_meta_util,0.1.3,+,2013-07-22
userprops_meta_util,0.1.1,-,2013-07-09
userprops_meta_util,0.1.0,-,2013-07-09
userprops_meta_util,0.1.2,-,2013-07-10
userprops_meta_util,0.1.3,-,2013-07-23
userprops_meta_util,0.1.4,-,2013-08-22
userprops_meta_util,0.1.2,-,2013-07-23
userprops_meta_util,0.1.3,-,2013-07-22
jackson-core-asl,1.9.12,+,2013-05-31
hbase-client-0.95.1-hadoop-2.0,0.95.1,+,2013-06-20
hashutil,1.0,+,2013-05-31
hashutil,1.0.0,-,2013-05-31
gson,1.5,-,2013-07-23
gson,1.5,+,2013-05-31
gson,1.5,+,2013-07-23
guava,12.0,-,2013-07-23
guava,12.0,+,2013-07-23
guava,12.0,+,2013-05-31
hbase-common-0.95.1-hadoop-2.0,0.95.1,+,2013-06-20
hbase-prefix-tree-0.95.1-hadoop-2.0,0.95.1,+,2013-07-05
hbase-it-0.95.1-hadoop-2.0,0.95.1,+,2013-07-05
id_service,1.0,+,2013-07-23
id_service,1.0,-,2013-07-23
