library,version,sign,date
slf4j-api,1.6.4,+,2012-05-26
slf4j-api,1.6.4,+,2012-05-27
slf4j-api,[1.7.2,2.0.0),-,2013-06-05
slf4j-api,[1.6.0,2.0.0),+,2012-06-28
slf4j-api,1.6.4,-,2012-06-28
slf4j-api,1.6.4,-,2012-05-27
slf4j-api,1.6.4,-,2012-08-08
slf4j-api,[1.6.0,2.0.0),-,2013-05-25
slf4j-api,[1.6.0,2.0.0),-,2012-11-07
slf4j-api,[1.6.0,2.0.0),+,2012-08-08
slf4j-api,[1.7.2,2.0.0),-,2016-06-02
slf4j-api,1.6.4,-,2012-05-26
mockito-all,1.9.0,-,2012-05-26
mockito-all,1.9.5,+,2013-10-12
mockito-all,1.9.0,-,2012-08-08
mockito-all,1.9.0,+,2012-07-20
mockito-all,1.9.0,-,2012-11-07
mockito-all,1.9.0,+,2012-05-27
mockito-all,1.9.5,+,2013-02-26
mockito-all,1.9.0,+,2012-05-26
mockito-all,1.9.5,-,2016-07-18
mockito-all,1.9.5,-,2016-06-02
mockito-all,1.9.5,+,2014-07-07
mockito-all,1.9.0,-,2012-12-02
mockito-all,1.9.0,+,2012-08-08
reflectasm,[1.01,2.00),+,2012-06-28
reflectasm,[1.11.3,2.0.0),+,2016-06-02
reflectasm,[1.11.3,2.0.0),+,2016-10-08
reflectasm,[1.01,2.00),-,2016-06-02
junit,[4.8.2,5.0),-,2013-05-25
junit,4.8.2,-,2012-08-08
junit,4.8.2,+,2012-05-26
junit,4.8.2,+,2012-05-27
junit,4.8.2,+,2012-11-07
junit,4.8.2,-,2012-12-02
junit,[4.8.2,5.0),+,2013-02-26
junit,[4.12,5.0),+,2016-10-08
junit,4.8.2,-,2012-05-26
junit,4.8.2,-,2013-02-26
junit,[4.8.2,5.0),-,2012-11-28
junit,4.8.2,-,2012-05-27
junit,4.8.2,+,2012-07-20
junit,4.8.2,+,2012-08-14
junit,4.11,-,2016-07-18
junit,4.8.2,+,2012-08-08
junit,[4.10,5.0),-,2016-07-18
junit,[4.10,5.0),-,2016-06-02
junit,[4.8.2,5.0),-,2016-07-18
junit,[4.12,5.0),+,2016-06-02
junit,4.8.2,-,2012-11-07
junit,4.11,+,2014-07-07
logback-classic,[1.0.3,2.0.0),-,2012-11-07
logback-classic,[1.0.7,2.0.0),+,2013-02-26
logback-classic,[1.0.7,2.0.0),-,2016-07-18
logback-classic,[1.0.7,2.0.0),-,2016-06-02
logback-classic,1.0.3,-,2012-08-08
logback-classic,1.0.3,-,2012-06-28
logback-classic,[1.0.3,2.0.0),+,2014-07-07
logback-classic,[1.0.7,2.0.0),+,2013-05-25
logback-classic,[1.0.3,2.0.0),+,2012-07-20
logback-classic,1.0.3,+,2012-05-26
logback-classic,1.0.3,+,2012-05-27
logback-classic,[1.0.7,2.0.0),+,2013-10-12
logback-classic,[1.0.3,2.0.0),-,2013-06-05
logback-classic,[1.0.3,2.0.0),+,2012-08-08
logback-classic,1.0.3,-,2012-05-26
logback-classic,[1.0.3,2.0.0),-,2016-07-18
logback-classic,1.0.3,-,2012-05-27
guava,14.0.1,-,2016-07-18
guava,19.0,+,2016-10-08
guava,14.0.1,+,2013-02-26
guava,19.0,+,2016-06-02
guava,14.0.1,-,2016-06-02
