library,version,sign,date
javax.servlet-api,3.0.1,+,2013-10-15
javax.servlet-api,3.1.0,+,2014-06-17
javax.servlet-api,3.0.1,-,2014-02-27
javax.servlet-api,3.1.0,-,2014-06-17
mailapi,1.5.0,+,2014-07-07
mailapi,1.5.0,+,2013-10-17
mailapi,1.5.0,-,2014-07-07
commons-dbcp2,2.0.1,+,2014-06-17
commons-dbcp2,2.0.1,-,2014-06-17
quartz,2.2.1,-,2014-05-22
quartz,2.2.1,+,2013-10-17
quartz,2.2.1,+,2014-05-22
h2,1.3.173,+,2013-10-16
h2,1.3.175,-,2014-05-22
h2,1.3.173,-,2014-02-20
h2,1.3.173,-,2013-10-17
h2,1.3.175,-,2014-07-07
h2,1.3.173,-,2014-05-22
h2,1.3.175,+,2014-05-22
h2,1.3.173,+,2013-10-17
commons-lang3,3.1,+,2014-05-22
commons-lang3,3.3.2,+,2014-06-17
commons-lang3,3.1,+,2013-10-17
commons-lang3,3.1,-,2014-06-17
commons-lang3,3.1,+,2014-02-27
commons-io,2.4,+,2014-05-22
commons-io,2.4,-,2014-06-17
commons-io,1.4,-,2013-10-17
commons-io,2.4,+,2014-06-17
commons-io,2.4,+,2014-03-23
activation,1.1.1,+,2014-07-07
activation,1.1.1,-,2014-07-07
activation,1.1.1,+,2013-10-17
vsb-fou-common,1.0-SNAPSHOT,+,2014-02-27
vsb-fou-common,1.0-SNAPSHOT,+,2014-05-22
