library,version,sign,date
acceptance-test-harness,1.65,+,2019-04-16
assertj-core,1.7.0,-,2018-03-05
assertj-core,3.12.1,+,2019-04-16
assertj-core,3.8.0,-,2018-06-13
okhttp,3.7.0,+,2019-10-10
okhttp,3.7.0,+,2019-03-08
okhttp,3.7.0,-,2019-10-10
sonar-orchestrator,3.12,-,2016-09-07
sonar-orchestrator,3.13-build683,-,2016-09-15
sonar-orchestrator,3.14.0.887,-,2017-12-22
sonar-orchestrator,3.10.1,-,2016-04-15
sonar-orchestrator,3.13-build682,-,2016-09-07
sonar-orchestrator,3.11,-,2016-06-21
sonar-orchestrator,3.3,-,2015-07-24
sonar-orchestrator,3.15.2.1322,-,2018-06-04
sonar-orchestrator,3.3-SNAPSHOT,-,2015-05-28
sonar-orchestrator,3.13,-,2017-02-21
sonar-orchestrator,3.11-build502,-,2016-05-24
sonar-orchestrator,3.5,-,2015-10-14
sonar-orchestrator,3.19.0.1641,-,2019-03-08
sonar-orchestrator,3.1.2,-,2015-03-23
sonar-ws,7.1,-,2019-03-08
sonar-ws,5.6-RC1,+,2016-05-24
sonar-ws,5.6,+,2016-11-22
sonar-ws,5.6,-,2017-12-22
sonar-ws,7.1.0.37673,-,2018-03-15
sonar-ws,5.6-RC1,-,2016-06-21
sonar-ws,5.6,-,2018-06-13
sonar-ws,7.1.0.37673,+,2017-12-22
sonar-ws,7.1.1.10609,-,2018-04-06
