library,version,sign,date
core,3.3.1,+,2017-11-20
junit,4.10,+,2017-11-20
junit,4.12,-,2019-02-21
junit,4.12,+,2018-11-09
junit,4.12,+,2017-11-20
guice-multibindings,3.0,-,2018-09-29
guacamole-ext,0.9.14,-,2017-11-20
guacamole-ext,1.0.0,-,2018-11-09
guacamole-ext,1.0.0,+,2017-11-20
guacamole-ext,1.1.0,-,2019-02-21
javase,3.3.1,+,2017-11-20
guava,18.0,-,2019-02-18
guava,18.0,+,2017-11-20
guava,19.0,-,2019-02-18
guava,18.0,-,2018-09-29
guava,27.0.1-jre,+,2019-02-18
javax.ws.rs-api,2.0,+,2017-11-20
guice,3.0,-,2018-09-29
